track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Wonderful Christmastime - Edited Version / Remastered 2011,1SV1fxF65n9NhRHp3KlBuu,Paul McCartney,1,1980,5.0,16.0,88,32.2,77.4,227653,51.1,0.0,11,6.72,-8.914,1,3.19,94.736,4,0.771
You Make My Dreams (Come True),4o6BgsqLIBViaGVbx5rbRk,Daryl Hall & John Oates,1,1980,,,82,23.4,75.1,190627,50.1,11.2,5,4.67,-12.151,1,5.510000000000001,167.057,4,0.902
You Shook Me All Night Long,2SiXAy7TuUkycRVbbWDEpo,AC/DC,1,1980,7.0,25.0,84,0.287,53.2,210173,76.7,0.0513,7,39.0,-5.509,1,5.74,127.361,4,0.755
Back In Black,08mG3Y1vljYA6bvDt4Wqkj,AC/DC,1,1980,7.0,25.0,85,1.1,31.0,255493,70.0,0.965,9,8.28,-5.678,1,4.7,188.386,4,0.763
Another One Bites The Dust - Remastered 2011,57JVGBtBLCfHw2muk5416J,Queen,1,1980,6.0,27.0,75,11.2,93.3,214653,52.8,32.9,5,16.3,-6.472,0,16.2,109.975,4,0.756
9 to 5,4w3tQBXhn5345eUXDGBWZG,Dolly Parton,1,1980,,,79,41.6,55.400000000000006,162467,78.3,0.000154,6,63.1,-5.852,1,4.569999999999999,105.39,4,0.813
Crazy Little Thing Called Love - Remastered 2011,35ItUJlMtjOQW3SSiTCrrw,Queen,1,1980,6.0,27.0,73,71.39999999999999,59.9,163373,76.2,0.000443,0,35.0,-6.887,1,4.23,76.961,4,0.715
Could You Be Loved,5O4erNlJ74PIF6kGol1ZrC,Bob Marley & The Wailers,1,1980,,,81,36.0,91.6,237000,72.0,0.016,0,9.58,-8.548,1,10.0,103.312,4,0.76
Any Way You Want It,71SvEDmsOwIWw1IozsZoMA,Journey,1,1980,,,75,0.251,52.900000000000006,201693,93.2,0.109,7,13.6,-7.501,1,4.88,138.158,4,0.571
Hit Me With Your Best Shot,0vOkmmJEtjuFZDzrQSFzEE,Pat Benatar,1,1980,8.0,5.0,75,11.7,74.1,171267,57.99999999999999,0.00331,4,21.2,-9.05,1,3.04,127.402,4,0.944
Keep on Loving You,4rcHWl68ai6KvpXlc8vbnE,REO Speedwagon,1,1980,,,76,5.19,30.6,200293,72.2,0.0,0,11.7,-5.963,1,3.4000000000000004,174.732,4,0.41
It's Still Rock and Roll to Me,64UioB4Nmwgn2f4cbIpAkl,Billy Joel,1,1980,3.0,12.0,72,9.94,75.2,176440,68.4,0.0,0,8.97,-7.599,1,15.0,141.075,4,0.539
Louisiana Saturday Night,50PU05RTGva8laKDwxED9Y,Mel McDaniel,1,1980,11.0,10.0,70,53.2,68.60000000000001,144187,62.2,0.0,2,5.11,-7.31,1,8.57,163.245,4,0.982
Song of the South,2uX5f3x2cObov0iDAPln4o,Alabama,1,1980,,,70,17.599999999999998,48.6,190800,63.3,0.0,9,31.2,-8.414,1,3.65,162.158,4,0.669
Hells Bells,69QHm3pustz01CJRwdo20z,AC/DC,1,1980,7.0,25.0,76,0.532,38.9,312293,87.3,0.5499999999999999,4,27.3,-4.768,0,4.75,106.767,4,0.303
Take It On the Run,5gys5nzVQIYhgHIfiOJYva,REO Speedwagon,1,1980,,,70,9.58,37.1,239680,75.8,0.0,7,11.6,-5.679,1,3.6,77.81,4,0.452
Dinosaur,0SW6NfA6MTCC6OWNt6SAkV,"Hank Williams, Jr.",1,1980,,,67,24.4,61.4,199667,38.1,0.0041199999999999,4,9.17,-14.628,1,4.41,145.056,4,0.504
Hold On Loosely,6i9dZZQWNB06HKsQYKTiPF,38 Special,1,1980,1.0,1.0,67,0.8880000000000001,56.7,280636,55.900000000000006,0.131,9,7.64,-10.175,1,2.88,127.227,4,0.898
Shoot to Thrill,0C80GCp0mMuBzLf3EAXqxv,AC/DC,1,1980,7.0,25.0,75,0.0239,45.7,317427,90.4,8.790000000000001,2,39.6,-5.303,1,7.470000000000001,141.038,4,0.48
Don't Stand So Close To Me,5veJDT0MLsLbhYsx42GXUD,The Police,1,1980,10.0,3.0,74,4.53,79.9,242667,50.6,0.107,2,3.65,-9.414,1,6.0600000000000005,140.309,4,0.518
Love Will Tear Us Apart - 2020 Remaster,34iOH7LY3vme5rQxsVILZ4,Joy Division,1,1980,6.0,1.0,74,0.0541,52.7,208453,92.3,76.5,2,12.7,-7.458,1,3.790000000000001,146.924,4,0.899
Video Killed The Radio Star,6t1FIJlZWTQfIZhsGjaulM,The Buggles,1,1980,1.0,10.0,67,8.52,67.5,253800,61.0,1.88,1,15.9,-13.811,1,8.5,131.037,4,0.344
Breaking the Law,2RaA6kIcvomt77qlIgGhCT,Judas Priest,1,1980,,,75,2.4,36.2,153840,96.1,0.000935,2,15.9,-5.664,1,8.57,164.019,4,0.491
What I Like About You,4ebcE2SmkG7nplvzFAWRu7,The Romantics,1,1980,,,69,28.2,51.4,175267,94.2,0.0066,9,17.0,-8.433,1,5.0200000000000005,159.847,4,0.912
Ace of Spades,3CIOopLwvyMvXk97ZEksKO,Motörhead,1,1980,11.0,8.0,75,0.313,32.2,168320,99.1,0.35,6,7.08,-4.453,1,21.3,140.221,4,0.198
I'm in a Hurry (And Don't Know Why),29nNU80zu0vscbrvTi55mG,Alabama,1,1980,,,67,23.7,74.8,168813,72.0,0.0,9,6.9,-7.774,1,2.86,128.69,4,0.86
Once in a Lifetime - 2005 Remaster,38Ngied9rBORlAbLYNCl4k,Talking Heads,1,1980,10.0,8.0,70,18.1,64.4,259907,91.9,13.4,2,62.2,-6.289,1,5.609999999999999,117.459,4,0.871
Lay All Your Love On Me,4euAGZTszWPrriggYK0HG9,ABBA,1,1980,,,78,11.7,67.80000000000001,274467,72.7,0.396,2,35.4,-7.844,0,2.58,133.481,4,0.71
Celebration,3K7Q9PHUWPTaknlbFPThn2,Kool & The Gang,1,1980,9.0,29.0,73,14.499999999999998,88.5,298867,66.4,4.83,1,7.670000000000001,-11.795,1,5.24,121.632,4,0.906
Against The Wind,1SWmFiFSIBoDbQJjNKC7SR,Bob Seger,1,1980,2.0,25.0,68,28.000000000000004,67.4,333720,77.10000000000001,3.18,7,13.3,-5.612,1,2.46,109.618,4,0.718
Biggest Part of Me,6JHXiRD1QjMK1N6AQEnL04,Ambrosia,1,1980,3.0,26.0,67,23.8,49.8,324040,72.3,0.0,10,35.3,-8.053,1,5.0,153.227,4,0.882
Beautiful Boy (Darling Boy) - Remastered 2010,5URfZHMlUWTWxPvvSBWcPk,John Lennon,1,1980,11.0,17.0,71,73.3,57.4,245693,46.9,0.000196,2,85.6,-11.53,1,4.03,111.378,4,0.435
I'm Coming Out,3SnGymj6ijE2iuUfWxLo1q,Diana Ross,1,1980,5.0,22.0,72,18.5,72.0,323347,82.8,42.9,5,8.39,-9.211,1,4.62,110.071,4,0.768
The Spirit Of Radio,4e9hUiLsN4mx61ARosFi7p,Rush,1,1980,1.0,1.0,66,1.44,36.5,296467,92.4,0.0254,4,42.3,-7.066,1,4.88,135.811,4,0.632
